id,X,Y,x_light,y_light,elevation,azimuth
0,NaN,NaN,-0.2048,0.2048,NaN,NaN
1,NaN,NaN,-0.1792,0.2048,NaN,NaN
2,NaN,NaN,-0.1536,0.2048,NaN,NaN
3,NaN,NaN,-0.128,0.2048,NaN,NaN
4,NaN,NaN,-0.1024,0.2048,NaN,NaN
5,NaN,NaN,-0.0768,0.2048,NaN,NaN
6,NaN,NaN,-0.0512,0.2048,NaN,NaN
7,NaN,NaN,-0.0256,0.2048,NaN,NaN
8,NaN,NaN,0.0,0.2048,NaN,NaN
9,NaN,NaN,0.0256,0.2048,NaN,NaN
10,NaN,NaN,0.0512,0.2048,NaN,NaN
11,NaN,NaN,0.0768,0.2048,NaN,NaN
12,NaN,NaN,0.1024,0.2048,NaN,NaN
13,NaN,NaN,0.128,0.2048,NaN,NaN
14,NaN,NaN,0.1536,0.2048,NaN,NaN
15,NaN,NaN,-0.2048,0.1792,NaN,NaN
16,NaN,NaN,-0.1792,0.1792,NaN,NaN
17,NaN,NaN,-0.1536,0.1792,NaN,NaN
18,NaN,NaN,-0.128,0.1792,NaN,NaN
19,NaN,NaN,-0.1024,0.1792,NaN,NaN
20,0.21759,-0.71082,-0.0768,0.1792,48.0199,287.0199
21,0.10998,-0.70573,-0.0512,0.1792,45.5816,278.8576
22,0.00216,-0.70562,-0.0256,0.1792,44.8799,270.1754
23,-0.10032,-0.70631,0.0,0.1792,45.5121,261.9161
24,-0.20171,-0.70166,0.0256,0.1792,46.8929,253.9614
25,NaN,NaN,0.0512,0.1792,NaN,NaN
26,NaN,NaN,0.0768,0.1792,NaN,NaN
27,NaN,NaN,0.1024,0.1792,NaN,NaN
28,NaN,NaN,0.128,0.1792,NaN,NaN
29,NaN,NaN,0.1536,0.1792,NaN,NaN
30,NaN,NaN,-0.2048,0.1536,NaN,NaN
31,NaN,NaN,-0.1792,0.1536,NaN,NaN
32,NaN,NaN,-0.1536,0.1536,NaN,NaN
33,NaN,NaN,-0.128,0.1536,NaN,NaN
34,0.31994,-0.603,-0.1024,0.1536,43.0488,297.9495
35,0.20628,-0.60553,-0.0768,0.1536,39.7696,288.8119
36,0.1009,-0.60621,-0.0512,0.1536,37.9192,279.4499
37,-0.00779,-0.61176,-0.0256,0.1536,37.7205,269.2704
38,-0.11652,-0.61008,0.0,0.1536,38.3971,259.1872
39,-0.21968,-0.60192,0.0256,0.1536,39.8481,249.9497
40,-0.32208,-0.59424,0.0512,0.1536,42.525,241.5422
41,-0.42667,-0.58376,0.0768,0.1536,46.3081,233.8369
42,NaN,NaN,0.1024,0.1536,NaN,NaN
43,NaN,NaN,0.128,0.1536,NaN,NaN
44,NaN,NaN,0.1536,0.1536,NaN,NaN
45,NaN,NaN,-0.2048,0.128,NaN,NaN
46,NaN,NaN,-0.1792,0.128,NaN,NaN
47,NaN,NaN,-0.1536,0.128,NaN,NaN
48,0.43294,-0.49472,-0.128,0.128,41.1025,311.1899
49,0.31576,-0.50533,-0.1024,0.128,36.5748,301.9996
50,0.20587,-0.5092,-0.0768,0.128,33.315,292.0135
51,0.09704,-0.51055,-0.0512,0.128,31.3115,280.7618
52,-0.01396,-0.51639,-0.0256,0.128,31.103,268.4515
53,-0.12728,-0.51283,0.0,0.128,31.8967,256.0613
54,-0.23075,-0.50649,0.0256,0.128,33.8194,245.5066
55,-0.33765,-0.4977,0.0512,0.128,36.9721,235.8462
56,-0.44362,-0.48908,0.0768,0.128,41.3229,227.7904
57,-0.54798,-0.47723,0.1024,0.128,46.6069,221.0523
58,NaN,NaN,0.128,0.128,NaN,NaN
59,NaN,NaN,0.1536,0.128,NaN,NaN
60,NaN,NaN,-0.2048,0.1024,NaN,NaN
61,NaN,NaN,-0.1792,0.1024,NaN,NaN
62,0.54561,-0.38437,-0.1536,0.1024,41.8672,324.8362
63,0.43201,-0.39609,-0.128,0.1024,35.8811,317.4837
64,0.31866,-0.40718,-0.1024,0.1024,31.1345,308.0468
65,0.20968,-0.41175,-0.0768,0.1024,27.5204,296.9871
66,0.09901,-0.41291,-0.0512,0.1024,25.1263,283.4841
67,-0.01446,-0.41948,-0.0256,0.1024,24.8175,268.0257
68,-0.12908,-0.41657,0.0,0.1024,25.856,252.7837
69,-0.24249,-0.4077,0.0256,0.1024,28.3179,239.2569
70,-0.34738,-0.40053,0.0512,0.1024,32.018,229.0649
71,-0.45545,-0.38793,0.0768,0.1024,36.7459,220.4227
72,-0.56162,-0.37787,0.1024,0.1024,42.6024,213.9335
73,-0.66197,-0.35938,0.128,0.1024,48.8711,208.4973
74,NaN,NaN,0.1536,0.1024,NaN,NaN
75,NaN,NaN,-0.2048,0.0768,NaN,NaN
76,0.66585,-0.26001,-0.1792,0.0768,45.6281,338.6697
77,0.54313,-0.28335,-0.1536,0.0768,37.7777,332.449
78,0.43554,-0.29403,-0.128,0.0768,31.7018,325.977
79,0.32434,-0.3017,-0.1024,0.0768,26.2933,317.0711
80,0.21363,-0.30609,-0.0768,0.0768,21.9173,304.9124
81,0.10098,-0.30955,-0.0512,0.0768,19.0022,288.0671
82,-0.01764,-0.31335,-0.0256,0.0768,18.2912,266.7779
83,-0.13495,-0.31288,0.0,0.0768,19.9221,246.6687
84,-0.24849,-0.30551,0.0256,0.0768,23.1916,230.8764
85,-0.35839,-0.29613,0.0512,0.0768,27.7041,219.5662
86,-0.46656,-0.28416,0.0768,0.0768,33.1124,211.3437
87,-0.57179,-0.27191,0.1024,0.0768,39.2829,205.433
88,-0.67147,-0.2534,0.128,0.0768,45.8644,200.6756
89,NaN,NaN,0.1536,0.0768,NaN,NaN
90,NaN,NaN,-0.2048,0.0512,NaN,NaN
91,0.65959,-0.15868,-0.1792,0.0512,42.7194,346.4732
92,0.54818,-0.17348,-0.1536,0.0512,35.0979,342.4392
93,0.44184,-0.18448,-0.128,0.0512,28.6075,337.3382
94,0.33037,-0.19381,-0.1024,0.0512,22.5211,329.6022
95,0.21853,-0.19626,-0.0768,0.0512,17.081,318.0732
96,0.1026,-0.19583,-0.0512,0.0512,12.7724,297.6511
97,-0.01765,-0.19997,-0.0256,0.0512,11.5807,264.956
98,-0.13852,-0.19822,0.0,0.0512,13.9942,235.0534
99,-0.25446,-0.1932,0.0256,0.0512,18.6323,217.2078
100,-0.36971,-0.18471,0.0512,0.0512,24.4113,206.5471
101,-0.47512,-0.17164,0.0768,0.0512,30.3428,199.8626
102,-0.57898,-0.16287,0.1024,0.0512,36.974,195.7116
103,-0.67753,-0.14705,0.128,0.0512,43.8922,192.2455
104,NaN,NaN,0.1536,0.0512,NaN,NaN
105,NaN,NaN,-0.2048,0.0256,NaN,NaN
106,0.66254,-0.05097,-0.1792,0.0256,41.6438,355.6008
107,0.54989,-0.06411,-0.1536,0.0256,33.6153,353.3501
108,0.44528,-0.0726,-0.128,0.0256,26.8181,350.7398
109,0.33563,-0.07625,-0.1024,0.0256,20.1319,347.2005
110,0.21796,-0.07843,-0.0768,0.0256,13.3937,340.2094
111,0.10313,-0.07516,-0.0512,0.0256,7.3316,323.9158
112,-0.01446,-0.07534,-0.0256,0.0256,4.3998,259.1353
113,-0.13931,-0.07742,0.0,0.0256,9.1708,209.0626
114,-0.2573,-0.07226,0.0256,0.0256,15.5009,195.6868
115,-0.36991,-0.06713,0.0512,0.0256,22.0832,190.2859
116,-0.47785,-0.05761,0.0768,0.0256,28.771,186.8744
117,-0.58414,-0.0499,0.1024,0.0256,35.8926,184.8826
118,-0.68307,-0.03685,0.128,0.0256,43.162,183.088
119,NaN,NaN,0.1536,0.0256,NaN,NaN
120,NaN,NaN,-0.2048,0.0,NaN,NaN
121,0.66433,0.04827,-0.1792,0.0,41.7653,4.1558
122,0.55308,0.04145,-0.1536,0.0,33.6853,4.286
123,0.44609,0.03897,-0.128,0.0,26.6019,4.9926
124,0.3347,0.0396,-0.1024,0.0,19.6963,6.7476
125,0.21769,0.0386,-0.0768,0.0,12.7728,10.055
126,0.09977,0.04105,-0.0512,0.0,6.1934,22.3645
127,-0.01642,0.03974,-0.0256,0.0,2.4644,112.4497
128,-0.13745,0.04356,0.0,0.0,8.2902,162.4158
129,-0.25695,0.04947,0.0256,0.0,15.1691,169.1023
130,-0.37166,0.05475,0.0512,0.0,22.0658,171.6199
131,-0.48072,0.05741,0.0768,0.0,28.9559,173.1897
132,-0.58456,0.06339,0.1024,0.0,36.0143,173.811
133,-0.68376,0.07114,0.128,0.0,43.4287,174.0602
134,NaN,NaN,0.1536,0.0,NaN,NaN
135,NaN,NaN,-0.2048,-0.0256,NaN,NaN
136,0.66607,0.15802,-0.1792,-0.0256,43.2009,13.3462
137,0.55239,0.15192,-0.1536,-0.0256,34.9527,15.3775
138,0.44277,0.15188,-0.128,-0.0256,27.9107,18.9331
139,0.33219,0.15647,-0.1024,-0.0256,21.5428,25.2216
140,0.21929,0.15714,-0.0768,-0.0256,15.6512,35.6248
141,0.10391,0.158,-0.0512,-0.0256,10.9006,56.6688
142,-0.01402,0.16433,-0.0256,-0.0256,9.493,94.8764
143,-0.13315,0.16707,0.0,-0.0256,12.3356,128.5538
144,-0.25434,0.17424,0.0256,-0.0256,17.9568,145.5862
145,-0.36585,0.17252,0.0512,-0.0256,23.859,154.7533
146,-0.47505,0.17445,0.0768,-0.0256,30.4023,159.8355
147,-0.58003,0.1755,0.1024,-0.0256,37.3008,163.1657
148,-0.67969,0.18498,0.128,-0.0256,44.7821,164.7755
149,NaN,NaN,0.1536,-0.0256,NaN,NaN
150,NaN,NaN,-0.2048,-0.0512,NaN,NaN
151,0.67555,0.26066,-0.1792,-0.0512,46.3935,21.099
152,0.54893,0.26299,-0.1536,-0.0512,37.4939,25.5989
153,0.43915,0.26488,-0.128,-0.0512,30.8538,31.0969
154,0.32936,0.26743,-0.1024,-0.0512,25.1039,39.0755
155,0.21589,0.27281,-0.0768,-0.0512,20.3589,51.6434
156,0.10203,0.28043,-0.0512,-0.0512,17.3624,70.0069
157,-0.01306,0.28526,-0.0256,-0.0512,16.5923,92.6213
158,-0.13255,0.28851,0.0,-0.0512,18.5119,114.6754
159,-0.24935,0.29127,0.0256,-0.0512,22.5459,130.5661
160,-0.36152,0.29149,0.0512,-0.0512,27.6711,141.1211
161,-0.47024,0.29053,0.0768,-0.0512,33.5559,148.2908
162,-0.57385,0.2921,0.1024,-0.0512,40.0844,153.0231
163,-0.67407,0.29903,0.128,-0.0512,47.5122,156.077
164,NaN,NaN,0.1536,-0.0512,NaN,NaN
165,NaN,NaN,-0.2048,-0.0768,NaN,NaN
166,NaN,NaN,-0.1792,-0.0768,NaN,NaN
167,0.55379,0.37087,-0.1536,-0.0768,41.7978,33.81
168,0.43623,0.37364,-0.128,-0.0768,35.0557,40.5807
169,0.32569,0.37698,-0.1024,-0.0768,29.88,49.1748
170,0.21326,0.3864,-0.0768,-0.0768,26.1897,61.105
171,0.10086,0.39212,-0.0512,-0.0768,23.8838,75.5752
172,-0.01279,0.39823,-0.0256,-0.0768,23.4804,91.8395
173,-0.12604,0.40286,0.0,-0.0768,24.9683,107.373
174,-0.24087,0.40436,0.0256,-0.0768,28.0775,120.7815
175,-0.35213,0.40406,0.0512,-0.0768,32.4095,131.0715
176,-0.46024,0.40328,0.0768,-0.0768,37.729,138.7739
177,-0.56453,0.40472,0.1024,-0.0768,43.9967,144.3627
178,NaN,NaN,0.128,-0.0768,NaN,NaN
179,NaN,NaN,0.1536,-0.0768,NaN,NaN
180,NaN,NaN,-0.2048,-0.1024,NaN,NaN
181,NaN,NaN,-0.1792,-0.1024,NaN,NaN
182,NaN,NaN,-0.1536,-0.1024,NaN,NaN
183,0.44017,0.47477,-0.128,-0.1024,40.3476,47.1657
184,0.32337,0.481,-0.1024,-0.1024,35.422,56.0876
185,0.21323,0.48775,-0.0768,-0.1024,32.1625,66.3865
186,0.10047,0.49641,-0.0512,-0.1024,30.4293,78.5583
187,-0.00843,0.50309,-0.0256,-0.1024,30.2093,90.96
188,-0.12182,0.50619,0.0,-0.1024,31.3753,103.5315
189,-0.23304,0.51129,0.0256,-0.1024,34.1869,114.5029
190,-0.34161,0.50993,0.0512,-0.1024,37.8633,123.8187
191,-0.44936,0.51079,0.0768,-0.1024,42.8684,131.3392
192,NaN,NaN,0.1024,-0.1024,NaN,NaN
193,NaN,NaN,0.128,-0.1024,NaN,NaN
194,NaN,NaN,0.1536,-0.1024,NaN,NaN
195,NaN,NaN,-0.2048,-0.128,NaN,NaN
196,NaN,NaN,-0.1792,-0.128,NaN,NaN
197,NaN,NaN,-0.1536,-0.128,NaN,NaN
198,NaN,NaN,-0.128,-0.128,NaN,NaN
199,0.34127,0.61768,-0.1024,-0.128,44.8851,61.0792
200,0.21554,0.59651,-0.0768,-0.128,39.3649,70.1334
201,0.10314,0.60277,-0.0512,-0.128,37.7002,80.2902
202,-0.00527,0.60867,-0.0256,-0.128,37.495,90.4961
203,-0.11333,0.61371,0.0,-0.128,38.6152,100.4626
204,-0.22354,0.61427,0.0256,-0.128,40.8196,109.997
205,-0.32825,0.6231,0.0512,-0.128,44.7709,117.7803
206,NaN,NaN,0.0768,-0.128,NaN,NaN
207,NaN,NaN,0.1024,-0.128,NaN,NaN
208,NaN,NaN,0.128,-0.128,NaN,NaN
209,NaN,NaN,0.1536,-0.128,NaN,NaN
210,NaN,NaN,-0.2048,-0.1536,NaN,NaN
211,NaN,NaN,-0.1792,-0.1536,NaN,NaN
212,NaN,NaN,-0.1536,-0.1536,NaN,NaN
213,NaN,NaN,-0.128,-0.1536,NaN,NaN
214,NaN,NaN,-0.1024,-0.1536,NaN,NaN
215,NaN,NaN,-0.0768,-0.1536,NaN,NaN
216,NaN,NaN,-0.0512,-0.1536,NaN,NaN
217,NaN,NaN,-0.0256,-0.1536,NaN,NaN
218,NaN,NaN,0.0,-0.1536,NaN,NaN
219,NaN,NaN,0.0256,-0.1536,NaN,NaN
220,NaN,NaN,0.0512,-0.1536,NaN,NaN
221,NaN,NaN,0.0768,-0.1536,NaN,NaN
222,NaN,NaN,0.1024,-0.1536,NaN,NaN
223,NaN,NaN,0.128,-0.1536,NaN,NaN
224,NaN,NaN,0.1536,-0.1536,NaN,NaN
